case,x2,x3,x5,x7,x11,x13,x17,x19,x23,x29,r1,r2,r3,r4,r5
0,-0.999347994,0.054143095,-0.090160041,0.126059416,0.197318421,-0.232585126,-0.302163064,0.336383566,0.403464575,-0.5000351,0.21014618,0.04110563,0.32856253,1.24911329,1.189905115
1,0.991837783,-0.98166627,-0.949350033,-0.901536194,-0.762778092,-0.674098976,-0.465355166,-0.348698096,-0.100304343,0.279323243,-0.262215138,0.444184366,-1.484644901,0.508263449,1.119478331
0,0.813658087,0.59737796,0.019847097,-0.565080457,-0.963639338,-0.628734216,0.531892598,0.925067447,0.65909982,-0.909265666,-0.052353266,0.191274055,0.880875709,0.396932725,-0.069681763
0,-0.771377379,0.859704257,-0.988213277,0.664866478,-0.606993665,0.973955011,0.407705392,0.26659063,0.996909093,0.545704211,0.622257395,0.21468784,0.029386435,0.328136143,0.624571623
0,0.084626338,0.61177824,0.839964258,-0.469612041,0.313993115,0.972591528,-0.997874391,-0.019513516,0.187847435,0.903404124,1.211906867,-0.250334818,0.51758586,-0.320420838,0.026739666
1,-0.999665466,-0.038790861,0.064622598,-0.090411097,-0.141789408,0.167344845,0.2181028,-0.243271357,-0.293103447,0.366339926,0.822271546,0.45705093,0.310615412,0.810745323,1.06657339
0,0.99829889,0.996173859,0.989383882,0.979227803,0.948966886,0.928965003,0.879558408,0.850321788,0.783278915,0.663069801,-0.630151907,0.016360187,-0.355681657,-0.998044109,-1.135279234
0,0.099740075,-0.593611264,-0.859945886,0.422069131,-0.233731883,-0.99076517,0.997965187,0.162980345,-0.355569221,-0.788000613,0.505290147,0.484460098,1.166002153,0.688853153,0.35849715
1,0.941247471,0.86943612,0.651506715,0.357021975,-0.318270162,-0.619727318,-0.977312453,-0.991422369,-0.68218179,0.278978873,-0.942469214,-0.463791831,-0.324702154,-0.043835365,-0.352718895
1,0.324916849,0.285005778,0.999121848,0.364257267,-0.859700356,0.203752941,0.440950893,-0.705561134,0.121069324,-0.643752522,-0.414339364,0.127900095,-0.452533006,0.507906938,0.527003759
1,-0.454833722,0.997027733,-0.384868718,-0.64692519,-0.238504622,-0.756395612,-0.086477759,-0.847907083,0.067602329,0.220077347,-0.22388562,-0.461613422,0.566695697,0.588141324,0.192850665
1,0.596546187,-0.172520563,0.687628331,0.992924681,-0.399930887,-0.974177025,0.06462032,0.839450302,0.278383515,-0.588244852,0.016733364,-0.501538082,0.805273524,0.827202747,0.432932667
0,0.493539768,-0.011165329,-0.875179551,-0.852706496,0.885764203,0.840829299,-0.895907161,-0.828532816,0.905603368,-0.914847988,-0.27697651,-0.246733218,-0.689010773,0.132719439,0.338736571
0,0.446691232,0.090677924,0.931507343,0.741514401,-0.981880186,-0.60814316,0.999959045,0.454770125,-0.985149308,0.937938066,-0.44066775,-0.892320461,-1.01716684,0.425492662,0.713742207
1,0.147161909,0.534444756,0.914651097,-0.265241153,-0.026939365,0.984788989,-0.891551259,-0.579190991,0.791422468,0.212926113,-0.155281151,0.540913346,-0.01247366,0.201042504,0.129638759
1,0.729213205,-0.426264243,0.308167217,0.87570345,0.537485231,-0.185099167,-0.992490822,-0.640036083,0.726149302,0.06796103,0.322162812,-0.009767628,1.044220223,0.02730163,-0.333727075
1,0.966196539,-0.924479971,-0.794945575,-0.611667355,-0.136238695,0.123769476,0.60167016,0.787253277,0.98979979,0.802512148,-1.000288337,-0.263914446,0.524126063,0.929571759,0.167364559
0,0.271298245,0.36467687,0.995148454,0.175287188,-0.663644779,0.539946913,-0.020889301,-0.96795254,0.694311174,-0.998389442,0.63857606,0.598509028,-0.599431681,-0.432208791,0.186795079
1,-0.828399225,-0.778221517,0.99643917,-0.872677354,0.128093381,-0.661636232,-0.942317806,0.593126177,-0.52623671,0.719974946,0.721700697,0.84015191,0.035438265,-1.147490489,-0.804359273
0,0.465911736,-0.058367863,-0.910516962,-0.790073215,0.952497683,0.713251503,-0.981498499,-0.626710149,0.99712421,-0.999161881,0.550751533,0.656394617,1.37627817,0.909269731,0.496506413
1,0.99578049,-0.990514452,-0.973725368,-0.948718995,-0.874966068,-0.826841917,-0.710125412,-0.642518033,-0.491652904,-0.236048566,-0.195848504,-0.507860958,-0.512108169,-0.876386368,-0.718256536
0,0.511646606,0.020250676,-0.848658609,-0.888677271,0.826544124,0.906515803,-0.80307381,-0.922867323,0.778286165,-0.752221852,-0.139712361,-0.245049924,-0.208401327,0.793639398,0.827983881
0,0.889141358,0.756405391,0.373212371,-0.092728282,-0.864182491,-0.998651315,-0.62261238,-0.195478953,0.684498762,0.8201563,-0.278651621,-0.898081322,0.170386272,-0.245377494,-0.469896441
1,0.999916701,-0.999812581,-0.999479421,-0.998979751,-0.997481239,-0.996482647,-0.993987624,-0.992491607,-0.989003813,-0.982537278,0.72668199,-0.480508382,0.180588135,-0.408754986,-0.135708058
0,-0.832413665,-0.771388886,0.994758805,-0.88471276,0.088700247,-0.625805774,-0.96103823,0.646804402,-0.454051666,0.788424473,-1.828050079,-1.241499589,-0.054563715,-0.285458862,-1.172202044
0,-0.283806654,0.938078289,0.065946072,-0.975510157,0.698647415,-0.884328044,0.995972501,-0.368636196,0.815194438,0.243093293,0.5886382,0.460660032,1.018146442,1.625814077,1.411059955
0,-0.137028762,-0.836897364,-0.427517629,0.954061787,-0.999568989,0.107889586,-0.373725669,-0.867578705,0.699994682,0.93483356,-0.628211741,1.136060941,0.39920579,0.748850441,0.235141675
0,-0.913143935,-0.588981252,0.867255381,-0.994876731,-0.739504895,0.400872893,-0.414379373,0.749380431,0.993272622,-0.193905092,1.002811026,0.215169848,-1.23301806,-1.913004427,-0.795089883
0,-0.41362783,-0.98939792,0.277018424,0.76023286,-0.010800977,0.914860531,-0.297709132,0.99230414,-0.559500453,-0.774088386,0.164518917,0.036445576,-0.025450881,-0.545514889,-0.45052999
0,-0.747866061,-0.886132419,0.970357616,-0.565262638,0.752043878,-0.999980055,-0.112333719,-0.575637259,-0.880207963,-0.891915485,-1.260047569,-0.874412046,0.53263172,0.336142541,-0.560197104
1,-0.69193256,-0.935598638,0.902271024,-0.313022761,0.962179695,-0.862437177,0.542325604,-0.981822519,-0.147943287,-0.764444585,0.847598856,0.834197136,0.049076121,-0.74289497,-0.343633602
0,-0.486433953,-0.999726403,0.465864104,0.546502167,0.423971047,0.585070698,0.381150139,0.622358815,0.337495091,0.293101443,0.46471674,1.110601003,-0.159054561,0.293551275,0.605436926
0,0.916261099,-0.81490722,-0.514494138,-0.127914708,0.641181445,0.894891635,0.935298385,0.715227713,-0.027349688,-0.953247852,-0.663159046,0.327829173,0.140893257,0.94548436,0.543458208
0,-0.757524432,0.875720309,-0.978566896,0.606856355,-0.696471289,0.996038172,0.235052981,0.45645846,0.947400746,0.776339229,-0.701570322,-0.642652647,-0.825705628,0.34281432,0.404881973
1,0.971354061,0.935932583,0.825431145,0.667639207,0.248536046,0.011236031,-0.451662954,-0.650741573,-0.92778257,-0.943609957,-0.380888732,-1.607544198,-1.562696156,-0.031753613,0.559150099
0,0.945003604,0.877685112,0.672676128,0.393677619,-0.2587738,-0.560461757,-0.952494609,-0.999718717,-0.771182074,0.118596445,0.651308835,0.198417258,1.530238485,0.512582275,0.07311745
1,-0.431195836,0.993201591,-0.323235163,-0.714446279,-0.095656588,-0.856874239,0.137106804,-0.95285756,0.362438678,0.568125507,0.546741446,0.234629107,-0.254598617,0.597962864,0.998632896
0,0.886615716,0.750993583,0.360445055,-0.111841082,-0.878978892,-0.999867823,-0.585433278,-0.144090531,0.729128203,0.772064903,-0.597254933,-0.8661546,-0.00970416,-0.311220347,-0.604995733
0,-0.27392598,-0.932620317,-0.091587657,0.982796795,-0.737994901,0.851151448,-0.999997299,0.27616057,-0.741123728,-0.096215576,1.175107841,-0.25335762,-0.217960471,0.3318182,1.028352356
0,0.201049422,0.463334709,0.961241645,-0.076820554,-0.322114215,0.862609348,-0.593617913,-0.907661513,0.999600717,-0.547210183,1.68422289,1.487012092,-0.343673425,1.471245193,2.48519335
0,0.586303916,0.153722945,-0.710334062,-0.986666229,0.462934443,0.989479039,-0.171776883,-0.898763346,-0.135617539,0.430192988,0.016463685,-0.119955089,0.548128168,1.061531305,0.795699064
0,0.197058131,-0.468739895,-0.958384618,0.091024932,0.300828718,-0.875697534,0.621116024,0.890747282,-0.997181545,0.496855759,0.090230137,0.468123771,0.419954535,1.065658105,0.900795906
1,-0.075522115,-0.782573753,-0.561678315,0.867412021,-0.93246084,-0.289817905,0.142363065,-0.997739282,0.996479619,0.305740579,-0.885552049,-1.262595211,0.553514164,0.445492165,-0.274040941
0,-0.221281956,-0.900140256,-0.225616803,0.999990111,-0.903979087,0.617011252,-0.896230211,-0.234273026,-0.208251496,0.637788039,0.08488952,-0.720090966,0.002093685,1.358616366,1.400014284
0,0.496313328,-0.006377651,-0.871291125,-0.858489145,0.877479994,0.851878118,-0.883526099,-0.845128491,0.889428457,-0.895186106,-0.301931801,-1.252028464,-1.189059831,-1.160534811,-0.716970796
0,0.220166397,0.437143869,0.97356701,-0.008450387,-0.421881565,0.791519704,-0.452281309,-0.969567941,0.980729826,-0.75952901,-0.668115787,-0.717236656,-0.01864159,0.200803469,-0.12393363
1,-0.73482443,-0.899263501,0.957475521,-0.507889307,0.81806837,-0.991216666,0.052592983,-0.71596529,-0.753131847,-0.982484403,0.453550065,0.082251939,0.033700933,0.111374722,0.321299288
0,-0.110990296,-0.814709089,-0.485862365,0.922561104,-0.984953568,-0.062431128,-0.159285766,-0.963453718,0.880620818,0.73609557,0.137497302,0.928890722,0.780516457,0.114969334,-0.206540243
0,-0.547483218,0.99650485,-0.615473104,-0.322582459,-0.738100654,-0.160494627,-0.840126088,0.006072985,-0.918701639,-0.971634079,-0.261270345,-0.332740682,0.744785198,0.710211825,0.207184053
0,0.744603511,0.456905153,-0.253544598,-0.834485549,-0.638603997,0.038163585,0.997486788,0.790026854,-0.523418959,-0.387729492,-0.353497494,-0.757422224,-0.161939164,0.584360011,0.488580846
1,-0.271677534,-0.931349547,-0.097404235,0.984274632,-0.746607662,0.84307943,-0.99984616,0.254755296,-0.722814163,-0.062436168,0.150894225,0.083220736,1.379234218,1.010577002,0.396407005
0,-0.622099349,0.975517643,-0.779053613,-0.006220153,-0.972706323,0.423447221,-0.978177991,0.771193939,-0.79441006,-0.456954516,-0.782992845,-1.113492464,-0.344451439,-0.337627424,-0.556898127
0,-0.456309139,-0.997216189,0.388689737,0.64249083,0.24734723,0.74930501,0.100503847,0.83945503,-0.04857469,-0.19657295,-0.922502836,-0.964044488,0.080604973,0.353891332,-0.147662572
0,0.549782717,-0.087645375,0.783907312,0.949602759,-0.663448487,-0.989748083,0.522603983,0.999481569,-0.365701505,0.197562174,-0.998360299,0.185042456,-0.588734127,0.249456993,0.044643907
1,0.010758559,-0.695603804,-0.725867719,0.679985223,-0.664051819,-0.754787521,0.768726546,-0.631270188,0.614437139,-0.808383173,0.711836655,1.272670204,0.591238646,-0.202069217,-0.141770212
1,0.952958999,-0.895200783,-0.718009512,-0.473266469,0.12258219,0.417629171,0.865786971,0.976734207,0.921156701,0.244702221,-1.338044414,0.09050238,1.620520305,0.902699046,-0.576583314
0,0.601196037,-0.181092621,0.677017099,0.995132614,-0.370462916,-0.964964142,0.015312094,0.80821346,0.34184734,-0.654163873,-0.743663282,-1.299416246,0.041685345,-0.546057321,-0.938731635
1,-0.976945689,-0.317143341,0.512299048,-0.683833353,-0.925854742,0.985182556,0.966920931,-0.890173511,-0.618975882,0.022004706,-0.617182054,-0.872305268,0.196344199,1.677543909,1.270780782
0,-0.947011278,-0.471062614,0.729432331,-0.910498673,-0.974191449,0.850067886,0.354258289,-0.035116889,0.58011451,-0.999577701,0.01356025,-0.640927237,0.356737231,0.045157153,-0.126431337
0,0.03829709,0.665332025,0.771480196,-0.606241132,0.543593623,0.859550846,-0.896144254,0.409117597,-0.338078006,0.973676761,-0.552001799,0.809552963,-0.531006911,0.003367361,-0.007130083
0,0.528384117,0.049625699,-0.82173793,-0.91801224,0.761200258,0.952800496,-0.693164125,-0.978202866,0.618299742,-0.537344588,-0.215130339,-0.529629926,-2.257862698,-1.456445385,-0.435079205
1,0.959235024,0.909061507,0.754250984,0.537946415,-0.005027856,-0.287428892,-0.760815209,-0.913205326,-0.98827064,-0.52944257,-0.666069132,-1.538993621,0.662807135,0.630756996,-0.033681137
0,-0.945154976,0.478627927,-0.739157694,0.918609219,0.966593976,-0.829863758,-0.308302724,-0.019318037,-0.632498266,0.993716574,-0.5582028,-0.717900673,-0.359613468,-0.521831075,-0.621125741
1,-0.854951588,-0.729785559,0.978559459,-0.943456369,-0.141750067,-0.392280692,-0.997036275,0.892323425,0.011788535,0.998572885,-1.197776953,-0.427677068,0.618851917,0.575697815,-0.33261662
1,0.997948103,-0.995385206,-0.987198662,-0.974960859,-0.938548777,-0.914523927,-0.855329168,-0.820402183,-0.740605077,-0.598602156,1.152756572,0.643438552,0.322020458,0.971123042,1.386491098
1,-0.998870291,0.071246295,-0.118564951,0.165615718,0.258489207,-0.304102087,-0.393165062,0.436413926,0.51985804,-0.635995748,-0.392262819,-0.26606672,-0.213522652,0.276923317,0.187553234
1,-0.890884512,-0.649754459,0.924136377,-0.99684311,-0.521237994,0.076717912,-0.761887202,0.972962622,0.758395629,0.525816411,0.710041738,-0.886213731,0.222170819,1.370299338,1.614234797
0,0.003548524,-0.703332997,-0.71335185,0.698270305,-0.693172443,-0.723226985,0.728110035,-0.682872235,0.677670409,-0.742538169,0.07870248,-0.267684868,0.132316141,-0.118797129,-0.14560396
1,-0.205013571,-0.8889807,-0.265964413,0.998033328,-0.93929434,0.528392514,-0.824694146,-0.384492084,-0.018296577,0.803449135,-0.723727721,0.005921299,-0.00167563,-0.096698873,-0.457724918
0,0.645448076,-0.263854843,0.566432164,0.995059943,-0.068084343,-0.805976704,-0.449223437,0.392447077,0.841432591,-0.999321691,-0.909151112,-0.251702052,-0.012628472,-0.39154415,-0.83980547
0,0.85234067,-0.678169424,-0.193685323,0.347997668,0.993433899,0.906577777,0.034393233,-0.493362819,-0.998948679,0.125783125,-0.250348748,-0.086317073,0.31979253,0.040434874,-0.244635765
1,-0.997300415,0.1100202,-0.182706862,0.254407058,0.393306985,-0.459756771,-0.584864058,0.642846083,0.748103312,-0.875121067,1.379090341,0.444055848,-0.033244109,-0.274644398,0.431522827
0,-0.67243889,-0.948967591,0.871547323,-0.223157038,0.99165837,-0.762230927,0.717246021,-0.998057302,0.157483045,-0.464933308,0.40825189,0.344968691,-0.358560957,-1.012277458,-0.628871034
0,0.913765489,0.809493977,0.501171483,0.106412433,-0.666915206,-0.912108733,-0.915407184,-0.672943227,0.098335671,0.976485632,-0.622891689,-0.595403361,0.652873902,0.899657168,0.261774372
1,-0.030091893,-0.738297597,-0.651952881,0.77753459,-0.813955284,-0.556170995,0.505169584,-0.877830778,0.905054215,-0.34195811,-0.147310931,-0.579652505,-0.605567368,0.226008915,0.455137134
0,-0.361470887,-0.973522413,0.138765016,0.873203387,-0.316509143,0.998857903,-0.705627687,0.915734692,-0.947258441,-0.990896605,-0.218407483,0.019365958,-0.236760719,0.737203311,0.746379929
0,-0.678886737,0.944748479,-0.882059239,0.252888159,-0.984313133,0.797779857,-0.663508015,0.999784778,-0.057526326,0.57318025,-0.540703565,1.259206854,0.427976015,0.125975183,-0.358364607
1,0.067942494,-0.631437668,-0.816536263,0.520482648,-0.399917056,-0.941604765,0.978561012,-0.138995352,0.003457089,-0.979961637,-0.309653078,0.297003642,-0.611914346,-0.231911972,-0.080781338
1,0.901848774,-0.783728494,-0.438455643,-0.007112875,0.774813751,0.971903495,0.792484632,0.451196387,-0.412710558,-0.981060921,0.166664737,0.682540569,1.406587244,-0.162826537,-0.782787791
0,-0.931605745,0.529478393,-0.801605571,0.964082319,0.889223747,-0.662128221,0.020324226,-0.382329494,-0.907080826,0.776646537,0.383676604,-0.731332692,0.458869843,0.256129098,0.218532478
1,0.940932935,0.868745968,0.649740823,0.353979111,-0.323115787,-0.624460956,-0.978956463,-0.990228783,-0.67432164,0.291904826,-0.871338004,-0.694832552,0.88067544,1.682518589,0.806511867
1,0.878837904,-0.734366876,-0.32154262,0.169199191,0.918696578,0.995830804,0.465942279,-0.012675665,-0.845460313,-0.598830746,-0.805146327,0.790951703,-0.560377998,-0.584343215,-0.70672738
0,-0.371077991,-0.976945721,0.164277883,0.855025908,-0.262161672,0.993405327,-0.640806996,0.950678778,-0.902627929,-0.999892362,1.588848634,-0.58487657,-0.583128994,-0.310762758,0.775226056
0,0.592082055,0.164313302,-0.697637398,-0.990430471,0.427721821,0.981687648,-0.111614236,-0.866927032,-0.216547178,0.521322483,-0.710686579,-0.565447827,-0.211997886,-0.901114999,-1.150459346
1,-0.934783079,-0.518180886,0.78819532,-0.95540241,-0.910410957,0.704080821,0.054803601,0.303455762,0.859665328,-0.850814389,-0.57505952,0.338112102,-0.25702625,0.108870236,-0.050146399
0,-0.941459471,-0.493225765,0.757618588,-0.933308626,-0.949094212,0.787341567,0.217018955,0.124777038,0.726234544,-0.962798923,0.181700267,1.224334648,-0.677417308,-0.213943565,0.215615223
0,0.015696551,0.690262927,0.734304237,-0.667210839,0.643501196,0.775451554,-0.794888824,0.59420334,-0.568663711,0.848427585,0.411839561,-0.220042038,0.736429574,-0.598826595,-0.761121601
1,0.184023709,0.486238893,0.948382035,-0.137189333,-0.230443743,0.91405999,-0.705428203,-0.826492192,0.974167496,-0.321623881,-0.492526521,0.180231985,0.902988656,0.650506621,-0.047250967
0,-0.949856554,-0.459142107,0.71389775,-0.897058806,-0.98414468,0.879335926,0.424515646,-0.120116633,0.493084465,-0.994893124,-0.417516148,0.871292176,-0.058737634,-0.655632494,-0.835021751
1,-0.045977161,-0.754169318,-0.621311004,0.81130155,-0.861573744,-0.467482889,0.384304612,-0.939899286,0.967290347,-0.118217122,0.198989576,-0.511793529,0.670011359,-0.049766328,-0.28527722
1,0.999151248,0.998090646,0.994699241,0.98961933,0.974431337,0.964349037,0.939293371,0.924362539,0.889821558,0.826770848,0.100890614,0.413454785,-0.064764658,0.412170803,0.49499844
0,0.995525475,0.989941709,0.972143638,0.945645805,0.867575107,0.816700902,0.693547081,0.622369575,0.463992529,0.197289969,1.715329296,1.149959045,-0.468797014,0.385855432,1.477918587
1,-0.851988315,-0.735590204,0.981388369,-0.936672642,-0.110727585,-0.426002708,-0.99958886,0.866649814,-0.053576627,0.990782374,-0.029242288,0.203613755,-0.144857973,-0.110184846,-0.052377003
0,-0.998370243,-0.085545185,0.142265457,-0.198522014,-0.30891261,0.36268683,0.466517298,-0.516235109,-0.610466133,0.736545454,-0.05833921,-0.732921894,0.265082595,0.601409764,0.439698862
1,0.388195551,-0.186294231,-0.97776249,-0.572831867,0.98666457,0.233016669,-0.858595742,0.139146406,0.611334797,-0.279207034,-0.642939602,0.112355267,-0.345729388,0.739426609,0.590821502
0,-0.462782969,0.997971832,-0.405414178,-0.622734278,-0.285982485,-0.717100167,-0.161915333,-0.799842657,-0.035223712,0.092038846,-0.95852723,-1.578780735,0.338649514,0.262009974,-0.386578398
0,-0.792076833,-0.833210585,0.99750286,-0.746987226,0.452588596,-0.902809576,-0.645859844,0.045540736,-0.954395547,-0.095666857,-0.365232743,-0.562219788,0.174324598,0.569479724,0.299701053
1,-0.33147251,-0.961440756,0.059226895,0.922176581,-0.477619395,0.987214667,-0.86997307,0.753593969,-0.999136673,-0.826034766,0.48484557,0.6125032,0.294920252,0.670359391,0.76532205
0,-0.858008265,-0.723683954,0.975403132,-0.950123944,-0.173910235,-0.356592424,-0.991902667,0.916292644,0.079804599,0.999474038,-0.821947276,0.21040825,0.370766618,-0.929919259,-1.526276206
